ID,RA,Dec,Gal Long,Gal Lat,Ecl Long,Ecl Lat
996,114.409834988,-6.36111111111,223.936085767,7.2722356734,117.583973151,-27.4937826735
997,119.274699853,-6.36111111111,226.306653049,11.5041230462,122.899541871,-26.5191071742
998,124.139564718,-6.36111111111,228.790420716,15.6935456768,128.129804963,-25.3949703804
999,129.004429583,-6.36111111111,231.419447436,19.8301294748,133.27002732,-24.1331352113
1000,133.869294448,-6.36111111111,234.230263546,23.9014741544,138.318425095,-22.7460727562
1001,138.734159313,-6.36111111111,237.265090573,27.8925145607,143.275909442,-21.2466920915
1002,143.599024178,-6.36111111111,240.573108983,31.7847102219,148.14575347,-19.6481155046
1003,148.463889042,-6.36111111111,244.211623488,35.5550229227,152.933223451,-17.963502678
1004,153.328753907,-6.36111111111,248.246785627,39.1746541278,157.645206643,-16.2059226798
1005,158.193618772,-6.36111111111,252.753201755,42.6075557112,162.289858317,-14.3882693899
1006,163.058483637,-6.36111111111,257.811231625,45.8088292667,166.87628127,-12.5232141207
1007,167.923348502,-6.36111111111,263.500102971,48.7233372311,171.414243482,-10.6231884109
1008,172.788213367,-6.36111111111,269.884453512,51.2852068129,175.913933825,-8.70038991552
1009,177.653078232,-6.36111111111,276.992517926,53.4193844903,180.385751823,-6.76680471428
1010,182.517943097,-6.36111111111,284.787610477,55.0467293124,184.84012515,-4.83423993763
1011,187.382807961,-6.36111111111,293.141962157,56.0936652242,189.287347441,-2.91436122542
1012,192.247672826,-6.36111111111,301.830076765,56.5054007848,193.737428756,-1.0187300661
1013,197.112537691,-6.36111111111,310.557303843,56.2585525404,198.199951539,0.841163518871
1014,201.977402556,-6.36111111111,319.020339094,55.3672709624,202.68392588,2.65387718508
1015,206.842267421,-6.36111111111,326.972080761,53.879480157,207.197639362,4.40800539818
1016,211.707132286,-6.36111111111,334.259607455,51.8653484537,211.748498731,6.09218532691
1017,216.571997151,-6.36111111111,340.825359243,49.4037057038,216.342863018,7.69512307318
1018,221.436862015,-6.36111111111,346.684061418,46.5712836546,220.985870642,9.20564338113
1019,226.30172688,-6.36111111111,351.893583745,43.4365233418,225.681266364,10.6127652424
1020,231.166591745,-6.36111111111,356.531061813,40.0572725843,230.431237442,11.9058046946
1021,236.03145661,-6.36111111111,0.677434265475,36.4808943323,235.236271769,13.0745045215
1022,240.896321475,-6.36111111111,4.40913545095,32.7455126448,240.095053511,14.109188497
1023,245.76118634,-6.36111111111,7.79454563807,28.8816017913,245.004413183,15.0009353587
1024,250.626051205,-6.36111111111,10.8931556008,24.9135203351,249.959348557,15.7417650576
1025,255.49091607,-6.36111111111,13.7560891093,20.8608346543,254.953129641,16.3248273472
1026,260.355780934,-6.36111111111,16.4271990301,16.7394000661,259.977495095,16.7445808592
1027,265.220645799,-6.36111111111,18.9443290582,12.5622209692,265.022939176,16.9969499205
1028,270.085510664,-6.36111111111,21.3405528999,8.34012885587,270.079078565,17.0794468295
1029,274.950375529,-6.36111111111,23.6453219532,4.08231855964,275.135078765,16.9912493316
1030,279.815240394,-6.36111111111,25.8855140292,-0.203221193073,280.180111898,16.7332266691
1031,284.680105259,-6.36111111111,28.0864066868,-4.50935230756,285.203813903,16.307912447
1032,289.544970124,-6.36111111111,30.272615386,-8.82948088858,290.196710103,15.719426506
1033,294.409834988,-6.36111111111,32.4690481614,-13.1572767366,295.150580878,14.973351184
1034,299.274699853,-6.36111111111,34.7019405688,-17.486396485,300.058745869,14.0765729482
1035,304.139564718,-6.36111111111,37.0000513502,-21.8101863913,304.916257108,13.0371028966
1036,309.004429583,-6.36111111111,39.3961243917,-26.1213358297,309.720001214,11.8638883978
1037,313.869294448,-6.36111111111,41.9287603445,-30.4114429668,314.468718048,10.5666272636
1038,318.734159313,-6.36111111111,44.6448965177,-34.6704376477,319.162949007,9.15559433696
1039,323.599024178,-6.36111111111,47.6031702031,-38.8857793567,323.804931343,7.64148793355
1040,328.463889042,-6.36111111111,50.8785354174,-43.0413042412,328.398455437,6.03530090617
1041,333.328753907,-6.36111111111,54.568587119,-47.1155259731,332.948700503,4.34821863147
1042,338.193618772,-6.36111111111,58.8020100827,-51.079091414,337.462061378,2.59154416123
1043,343.058483637,-6.36111111111,63.7490718041,-54.8909551817,341.945975687,0.776649202482
1044,347.923348502,-6.36111111111,69.632189452,-58.4927235468,346.4087571,-1.08505151673
1045,352.788213367,-6.36111111111,76.7291143528,-61.8007762003,350.85943715,-2.98210565519
1046,357.653078232,-6.36111111111,85.3483831925,-64.6969835958,355.307615134,-4.90301202835
1047,2.55135200594,-11.2222222222,89.596198084,-71.3737942281,357.811547644,-11.2997573071
1048,7.48285885525,-11.2222222222,104.267418856,-73.3098028786,2.33754862965,-13.2612199702
1049,12.4143657046,-11.2222222222,121.339188357,-74.088463448,6.90310154296,-15.2162941368
1050,17.3458725539,-11.2222222222,138.646925465,-73.5440143887,11.5196996905,-17.1524332829
1051,22.2773794032,-11.2222222222,153.846364735,-71.7951784062,16.1987875106,-19.0567493537
1052,27.2088862525,-11.2222222222,165.995759003,-69.1439494757,20.9515173462,-20.9159782955
1053,32.1403931018,-11.2222222222,175.382196678,-65.8879636446,25.7884529026,-22.7164629168
1054,37.0718999511,-11.2222222222,182.669940164,-62.2414632984,30.7192111478,-24.444161974
1055,42.0034068005,-11.2222222222,188.457874428,-58.3417208297,35.7520390572,-26.0846954791
1056,46.9349136498,-11.2222222222,193.186630136,-54.2745106156,40.8933294384,-27.623436834
1057,51.8664204991,-11.2222222222,197.161958172,-50.0942454639,46.1470915948,-29.0456619881
1058,56.7979273484,-11.2222222222,200.594502712,-45.8365557837,51.5144076678,-30.3367638053
1059,61.7294341977,-11.2222222222,203.631391328,-41.5256881179,56.9929227993,-31.4825355884
1060,66.660941047,-11.2222222222,206.377760103,-37.1788460705,62.5764338132,-32.4695208713
1061,71.5924478963,-11.2222222222,208.910816003,-32.808789832,68.2546521877,-33.2854172831
1062,76.5239547457,-11.2222222222,211.28899065,-28.4254414535,74.0132168811,-33.9195114435
1063,81.455461595,-11.2222222222,213.557976993,-24.036913613,79.8340159744,-34.3631113915
1064,86.3869684443,-11.2222222222,215.754798148,-19.6501984237,85.6958412233,-34.6099356223
1065,91.3184752936,-11.2222222222,217.910628171,-15.2716537519,91.5753502353,-34.6564161619
1066,96.2499821429,-11.2222222222,220.052816427,-10.9073698398,97.4482571547,-34.5018790607
1067,101.181488992,-11.2222222222,222.206403071,-6.56346849932,103.290628523,-34.1485791394
1068,106.112995842,-11.2222222222,224.395312748,-2.24637007453,109.080139551,-33.6015844073
1069,111.044502691,-11.2222222222,226.643351409,2.03694596987,114.797154182,-32.868525213
1070,115.97600954,-11.2222222222,228.975091586,6.2786656561,120.425527436,-31.9592394169
1071,120.907516389,-11.2222222222,231.416704514,10.4698308717,125.953079762,-30.8853544185
1072,125.839023239,-11.2222222222,233.996776152,14.5999759691,131.371746145,-29.659848584
1073,130.770530088,-11.2222222222,236.74712217,18.6566898806,136.677445084,-28.296629538
1074,135.702036937,-11.2222222222,239.703587375,22.6250818925,141.869737653,-26.8101573533
1075,140.633543787,-11.2222222222,242.906768398,26.4871298566,146.951354062,-25.2151297179
1076,145.565050636,-11.2222222222,246.40252147,30.2208953132,151.927658527,-23.5262359663
1077,150.496557485,-11.2222222222,250.241992401,33.7996068015,156.806108548,-21.7579788327
1078,155.428064335,-11.2222222222,254.480716059,37.1906507986,161.595747245,-19.924557376
1079,160.359571184,-11.2222222222,259.176076511,40.3545847569,166.306751035,-18.0398015624
1080,165.291078033,-11.2222222222,264.382152478,43.2444167695,170.950041739,-16.1171479264
1081,170.222584883,-11.2222222222,270.1408874,45.8055893777,175.536962648,-14.1696459439
1082,175.154091732,-11.2222222222,276.469036832,47.9773245758,180.079012131,-12.2099856801
1083,180.085598581,-11.2222222222,283.342054306,49.6960959276,184.587625065,-10.2505384952
1084,185.017105431,-11.2222222222,290.679235831,50.9017208874,189.073991208,-8.3034038219
1085,189.94861228,-11.2222222222,298.337806795,51.5456338196,193.548899761,-6.3804561166
1086,194.880119129,-11.2222222222,306.123751111,51.5994274088,198.022600417,-4.49338696041
1087,199.811625979,-11.2222222222,313.820787024,51.060644495,202.504672748,-2.65373795657
1088,204.743132828,-11.2222222222,321.228293623,49.9533070447,207.003897729,-0.872920573367
1089,209.674639677,-11.2222222222,328.192877684,48.3229361828,211.528127426,0.837780505983
1090,214.606146526,-11.2222222222,334.622666398,46.2282714732,216.084151377,2.46722355434
1091,219.537653376,-11.2222222222,340.483931039,43.7327632787,220.677560892,4.00444801024
1092,224.469160225,-11.2222222222,345.787205758,40.8980156561,225.312615443,5.43873653338
1093,229.400667074,-11.2222222222,350.570971626,37.779860367,229.992118229,6.75970171429
1094,234.332173924,-11.2222222222,354.887891364,34.4266835702,234.717310743,7.95739690136
1095,239.263680773,-11.2222222222,358.795227213,30.8792507412,239.487798289,9.0224489111
1096,244.195187622,-11.2222222222,2.34909756193,27.1713387354,244.30151954,9.94620840805
1097,249.126694472,-11.2222222222,5.60154381906,23.3306975211,249.154772768,10.7209116366
1098,254.058201321,-11.2222222222,8.59939463348,19.3800666756,254.042309133,11.3398452095
1099,258.98970817,-11.2222222222,11.3841680537,15.3381132571,258.957499071,11.7975041212
1100,263.92121502,-11.2222222222,13.99251708,11.2202413233,263.892571753,12.0897323869
1101,268.852721869,-11.2222222222,16.4569266637,7.03926689343,268.838920409,12.213835962
1102,273.784228718,-11.2222222222,18.8065055539,2.80597189865,273.787459015,12.1686588872
1103,278.715735568,-11.2222222222,21.0678006179,-1.47044217643,278.729009118,11.9546158823
1104,283.647242417,-11.2222222222,23.265612275,-5.7819790203,283.65469041,11.5736799749
1105,288.578749266,-11.2222222222,25.4238215683,-10.1215296358,288.556293913,11.0293299599
1106,293.510256116,-11.2222222222,27.5662621817,-14.4825921893,293.426618696,10.3264536553
1107,298.441762965,-11.2222222222,29.7176917179,-18.8590102336,298.259742753,9.47121513098
1108,303.373269814,-11.2222222222,31.9049419981,-23.2447086236,303.051221831,8.47090425043
1109,308.304776663,-11.2222222222,34.1583648253,-27.6334023926,307.79821675,7.33377490687
1110,313.236283513,-11.2222222222,36.5137468056,-32.0182455358,312.499550484,6.06888098225
1111,318.167790362,-11.2222222222,39.014958826,-36.3913712947,317.15570307,4.68591973698
1112,323.099297211,-11.2222222222,41.7177559226,-40.743248044,321.768756271,3.19509012363
1113,328.030804061,-11.2222222222,44.6953888408,-45.0617256986,326.342301141,1.60697125473
1114,332.96231091,-11.2222222222,48.0470842362,-49.3305586471,330.881321146,-0.0675758379166
1115,337.893817759,-11.2222222222,51.9110533178,-53.5270287627,335.392061792,-1.81748185984
1116,342.825324609,-11.2222222222,56.4844549587,-57.6179957899,339.881895152,-3.63151854721
1117,347.756831458,-11.2222222222,62.0530590339,-61.5531828113,344.359184866,-5.49832497445
1118,352.688338307,-11.2222222222,69.030268716,-65.2537233818,348.833154175,-7.40641309115
1119,357.619845157,-11.2222222222,77.9875995801,-68.5934896982,353.313756775,-9.34415529669
1120,2.60472793989,-16.0833333333,80.1094558544,-75.4245334166,355.815148331,-15.7575989266
1121,7.60472793989,-16.0833333333,98.0501929591,-77.9273999212,0.383624793323,-17.7452092234
1122,12.6047279399,-16.0833333333,121.654416957,-78.9525532319,5.00367512059,-19.7316952734
1123,17.6047279399,-16.0833333333,145.625990276,-78.1103267405,9.68820818504,-21.7040364402
1124,22.6047279399,-16.0833333333,164.212897799,-75.7282744695,14.4503213697,-23.6487237529
1125,27.6047279399,-16.0833333333,177.013841665,-72.4234892358,19.3030319069,-25.5517053765
1126,32.6047279399,-16.0833333333,185.873391883,-68.6222897495,24.2589295425,-27.3983488435
1127,37.6047279399,-16.0833333333,192.310647282,-64.5492836472,29.329734188,-29.1734315551
1128,42.6047279399,-16.0833333333,197.248836584,-60.3197431866,34.5257469189,-30.8611733831
1129,47.6047279399,-16.0833333333,201.226982376,-55.9959874679,39.8551925856,-32.4453271048
1130,52.6047279399,-16.0833333333,204.568108944,-51.6141512895,45.3234690038,-33.9093430901
1131,57.6047279399,-16.0833333333,207.474267294,-47.1967344379,50.9323419405,-35.2366230662
1132,62.6047279399,-16.0833333333,210.077716032,-42.7587588991,56.6791556414,-36.4108726629
1133,67.6047279399,-16.0833333333,212.468969104,-38.3109725969,62.5561608593,-37.4165527669
1134,72.6047279399,-16.0833333333,214.712720125,-33.861619728,68.5500874798,-38.2394152559
1135,77.6047279399,-16.0833333333,216.857250991,-29.4174799299,74.6420948367,-38.8670907169
1136,82.6047279399,-16.0833333333,218.940219791,-24.984518377,80.8082077838,-39.2896775838
1137,87.6047279399,-16.0833333333,220.992368894,-20.5683227835,87.0202849182,-39.5002687927
1138,92.6047279399,-16.0833333333,223.040002778,-16.1744230125,93.2474738759,-39.4953490246
1139,97.6047279399,-16.0833333333,225.106721048,-11.8085486043,99.4580088119,-39.2750064762
1140,102.60472794,-16.0833333333,227.21469372,-7.47685861756,105.621127525,-38.8429274299
1141,107.60472794,-16.0833333333,229.385653834,-3.1861672299,111.708857234,-38.2061744396
1142,112.60472794,-16.0833333333,231.641716396,1.05581705912,117.697449213,-37.374781287
1143,117.60472794,-16.0833333333,234.006091043,5.24022342744,123.568321903,-36.3612216231
1144,122.60472794,-16.0833333333,236.503726171,9.35670782101,129.308472184,-35.1798183915
1145,127.60472794,-16.0833333333,239.161896461,13.3930855534,134.910404933,-33.8461574916
1146,132.60472794,-16.0833333333,242.01071702,17.3348948933,140.371690942,-32.376555444
1147,137.60472794,-16.0833333333,245.083529211,21.1648822554,145.694286642,-30.7876125519
1148,142.60472794,-16.0833333333,248.417048353,24.8624072889,150.883741858,-29.095865194
1149,147.60472794,-16.0833333333,252.051084741,28.402782332,155.948396087,-27.3175366423
1150,152.60472794,-16.0833333333,256.027543609,31.7565911807,160.898631518,-25.4683763514
1151,157.60472794,-16.0833333333,260.388286937,34.8890843066,165.746220686,-23.5635727468
1152,162.60472794,-16.0833333333,265.171343555,37.7598278258,170.503782763,-21.6177230787
1153,167.60472794,-16.0833333333,270.40498815,40.3228891425,175.184346133,-19.6448446778
1154,172.60472794,-16.0833333333,276.099560374,42.5279464531,179.801005294,-17.6584138908
1155,177.60472794,-16.0833333333,282.237781758,44.3227406779,184.366655614,-15.6714212965
1156,182.60472794,-16.0833333333,288.765794113,45.6571260793,188.893788466,-13.6964340579
1157,187.60472794,-16.0833333333,295.588668911,46.4885061662,193.394330277,-11.745658195
1158,192.60472794,-16.0833333333,302.574427784,46.7877069261,197.879511264,-9.83099509828
1159,197.60472794,-16.0833333333,309.568302215,46.5436884049,202.359752257,-7.96408775452
1160,202.60472794,-16.0833333333,316.414343809,45.7654766589,206.844560901,-6.15635301214
1161,207.60472794,-16.0833333333,322.977435467,44.4805780854,211.342431387,-4.41899685586
1162,212.60472794,-16.0833333333,329.158518038,42.7304848791,215.860744751,-2.76301021506
1163,217.60472794,-16.0833333333,334.899640072,40.5648398498,220.40566957,-1.19914339672
1164,222.60472794,-16.0833333333,340.180164608,38.0358992236,224.982065675,0.26214208264
1165,227.60472794,-16.0833333333,345.008071386,35.1943202557,229.593396122,1.61074460979
1166,232.60472794,-16.0833333333,349.410217232,32.0865529249,234.241654949,2.83701574378
1167,237.60472794,-16.0833333333,353.423946876,28.753612073,238.927320058,3.93187346265
1168,242.60472794,-16.0833333333,357.090937614,25.2308167807,243.649341421,4.8869316132
1169,247.60472794,-16.0833333333,0.453211573975,21.5481015743,248.40517459,5.69464010888
1170,252.60472794,-16.0833333333,3.55085367458,17.7306050719,253.190867756,6.34842884372
1171,257.60472794,-16.0833333333,6.42091675008,13.7993489792,258.001207441,6.84284705716
1172,262.60472794,-16.0833333333,9.09708456674,9.77190347847,262.829923317,7.17368925266
1173,267.60472794,-16.0833333333,11.6097862373,5.66298986442,267.669947307,7.33809897329
1174,272.60472794,-16.0833333333,13.986563923,1.48500362592,272.513716784,7.33464287631
1175,277.60472794,-16.0833333333,16.2525771774,-2.75154149996,277.353508089,7.16334833367
1176,282.60472794,-16.0833333333,18.431184301,-7.03763963844,282.181776156,6.82569293942
1177,287.60472794,-16.0833333333,20.5445805977,-11.3654767231,286.991462533,6.32457750313
1178,292.60472794,-16.0833333333,22.614502768,-15.7281587587,291.776330963,5.66426765751
1179,297.60472794,-16.0833333333,24.6630345012,-20.1194703518,296.531217979,4.85025742433
1180,302.60472794,-16.0833333333,26.7135772433,-24.5336484781,301.252223327,3.8891538958
1181,307.60472794,-16.0833333333,28.7920900507,-28.9651540204,305.936857517,2.78854067355
1182,312.60472794,-16.0833333333,30.9287652234,-33.408418392,310.584127873,1.55683346768
1183,317.60472794,-16.0833333333,33.1604123219,-37.8575323216,315.194570374,0.203139959774
1184,322.60472794,-16.0833333333,35.5340100129,-42.3058242899,319.770236415,-1.26286919551
1185,327.60472794,-16.0833333333,38.1122269134,-46.745238382,324.314644599,-2.83107295379
1186,332.60472794,-16.0833333333,40.9823592221,-51.165346599,328.832707763,-4.49099237269
1187,337.60472794,-16.0833333333,44.2713958111,-55.5516767306,333.330644509,-6.23186089897
1188,342.60472794,-16.0833333333,48.1724475223,-59.8827047934,337.8158827,-8.04267171089
1189,347.60472794,-16.0833333333,52.9928234502,-64.1241102035,342.29696005,-9.91220249658
1190,352.60472794,-16.0833333333,59.2432845225,-68.2171337745,346.783424323,-11.8290189226
1191,357.60472794,-16.0833333333,67.797799429,-72.0538238568,351.285732857,-13.7814587257
1192,2.68016609523,-20.9444444444,64.3993505235,-78.8422674749,353.746620421,-20.204106209
1193,7.82302323809,-20.9444444444,85.2300216683,-82.2953313218,358.411774156,-22.244826097
1194,12.9658803809,-20.9444444444,123.854369694,-83.8154297196,3.14320352826,-24.2901181109
1195,18.1087375238,-20.9444444444,161.821172379,-82.1779550759,7.95625963782,-26.3259854514
1196,23.2515946667,-20.9444444444,182.054886802,-78.6802176614,12.8668432987,-28.3377395421
1197,28.3944518095,-20.9444444444,192.705591662,-74.5398123105,17.8911013903,-30.3099102863
1198,33.5373089524,-20.9444444444,199.249483953,-70.1588353912,23.0450010922,-32.2261720093
1199,38.6801660952,-20.9444444444,203.825558213,-65.6713376371,28.3437484174,-34.0693012149
1200,43.8230232381,-20.9444444444,207.341559852,-61.131889839,33.8010211168,-35.8211870713
1201,48.9658803809,-20.9444444444,210.235265644,-56.5670260746,39.4279990879,-37.4629202233
1202,54.1087375238,-20.9444444444,212.741964005,-51.9917102787,45.2322024417,-38.9749887534
1203,59.2515946667,-20.9444444444,214.999776979,-47.4155609882,51.216191994,-40.3376096843
1204,64.3944518095,-20.9444444444,217.096034408,-42.8455476437,57.3762488696,-41.5312175127
1205,69.5373089524,-20.9444444444,219.089705244,-38.2872990949,63.7012207815,-42.5371150789
1206,74.6801660952,-20.9444444444,221.023129959,-33.7458078204,70.1717824458,-43.3382653654
1207,79.8230232381,-20.9444444444,222.928579925,-29.2258510217,76.7603759065,-43.9201678373
1208,84.9658803809,-20.9444444444,224.832148907,-24.7322734836,83.4320415569,-44.2717271053
1209,90.1087375238,-20.9444444444,226.756194802,-20.2702035736,90.1462080165,-44.3859970236
1210,95.2515946667,-20.9444444444,228.720960235,-15.845240847,96.8593011273,-44.2606825709
1211,100.39445181,-20.9444444444,230.745713072,-11.4636382672,103.527822232,-43.898311863
1212,105.537308952,-20.9444444444,232.849599295,-7.13249459432,110.11141439,-43.3060467879
1213,110.680166095,-20.9444444444,235.052319106,-2.85996890599,116.575438652,-42.4951668797
1214,115.823023238,-20.9444444444,237.374688457,1.34447251137,122.892719457,-41.4803162254
1215,120.965880381,-20.9444444444,239.839115116,5.46976771072,129.044330026,-40.278631719
1216,126.108737524,-20.9444444444,242.469990825,9.50292116335,135.019494581,-38.9088688254
1217,131.251594667,-20.9444444444,245.293972418,13.428611048,140.814822813,-37.3906155022
1218,136.39445181,-20.9444444444,248.340089569,17.2287418069,146.433142949,-35.7436488778
1219,141.537308952,-20.9444444444,251.639571038,20.8819523833,151.88217867,-33.9874545817
1220,146.680166095,-20.9444444444,255.225223007,24.3631089633,157.173254127,-32.1409023895
1221,151.823023238,-20.9444444444,259.130126849,27.6428412838,162.320140437,-30.2220561679
1222,156.965880381,-20.9444444444,263.385367588,30.6872269734,167.338095895,-28.2480895702
1223,162.108737524,-20.9444444444,268.01650154,33.4577887181,172.243108368,-26.2352787542
1224,167.251594667,-20.9444444444,273.038599796,35.9120341865,177.051322106,-24.1990467222
1225,172.39445181,-20.9444444444,278.450066966,38.0048095729,181.77861868,-22.1540386087
1226,177.537308952,-20.9444444444,284.226101066,39.6907002104,186.440318464,-20.1142120014
1227,182.680166095,-20.9444444444,290.313530179,40.9275284613,191.05097103,-18.0929305133
1228,187.823023238,-20.9444444444,296.629410005,41.6806376021,195.624207386,-16.1030520916
1229,192.965880381,-20.9444444444,303.065491077,41.9271927635,200.172632333,-14.1570059595
1230,198.108737524,-20.9444444444,309.498980592,41.6594117647,204.707740554,-12.2668538054
1231,203.251594667,-20.9444444444,315.807408434,40.8857395128,209.239844902,-10.4443320173
1232,208.39445181,-20.9444444444,321.883398484,39.6295753243,213.778009686,-8.70087261857
1233,213.537308952,-20.9444444444,327.645194907,37.9259757534,218.329985598,-7.04760125633
1234,218.680166095,-20.9444444444,333.040861803,35.8173339016,222.902146272,-5.49531126378
1235,223.823023238,-20.9444444444,338.046676878,33.3491159013,227.499429506,-4.05441359671
1236,228.965880381,-20.9444444444,342.661866246,30.5664052888,232.125288707,-2.73486339429
1237,234.108737524,-20.9444444444,346.902050822,27.5115485849,236.781662111,-1.5460650824
1238,239.251594667,-20.9444444444,350.793104163,24.2228407072,241.468968587,-0.49675930075
1239,244.39445181,-20.9444444444,354.366254425,20.734012767,246.186139076,0.405103584956
1240,249.537308952,-20.9444444444,357.654608933,17.0742519845,250.930691795,1.1524971722
1241,254.680166095,-20.9444444444,0.690928824144,13.2685262865,255.698857075,1.73945246689
1242,259.823023238,-20.9444444444,3.50636041651,9.33805150591,260.485754217,2.16118285386
1243,264.965880381,-20.9444444444,6.12983623485,5.30079891344,265.285618297,2.41419224339
1244,270.108737524,-20.9444444444,8.58791576243,1.17198555748,270.092069848,2.49635885213
1245,275.251594667,-20.9444444444,10.9049021525,-3.03548044416,274.898415153,2.40699015549
1246,280.39445181,-20.9444444444,13.1031289002,-7.31060950953,279.697984741,2.14687102668
1247,285.537308952,-20.9444444444,15.2033558015,-11.6439948487,284.484449359,1.71804189103
1248,290.680166095,-20.9444444444,17.2252483375,-16.0275259001,289.251973722,1.12417452607
1249,295.823023238,-20.9444444444,19.1879431698,-20.4541429679,293.995781105,0.370074062523
1250,300.965880381,-20.9444444444,21.1107300588,-24.9176238279,298.712143018,-0.538255496645
1251,306.108737524,-20.9444444444,23.0139140274,-29.4123920137,303.398628627,-1.59375083872
1252,311.251594667,-20.9444444444,24.9199711836,-33.9333347169,308.05422486,-2.78842821564
1253,316.39445181,-20.9444444444,26.8551951619,-38.4756145341,312.679409247,-4.11351741927
1254,321.537308952,-20.9444444444,28.8521836668,-43.0344516138,317.276179757,-5.55958790438
1255,326.680166095,-20.9444444444,30.9538104936,-47.6048368121,321.848049434,-7.11666124241
1256,331.823023238,-20.9444444444,33.2199364926,-52.1811024947,326.400014813,-8.77430524918
1257,336.965880381,-20.9444444444,35.7394441757,-56.7562015,330.938506871,-10.5217065667
1258,342.108737524,-20.9444444444,38.6533153746,-61.3203616976,335.471331988,-12.3477198282
1259,347.251594667,-20.9444444444,42.2025112504,-65.8583013111,340.007608387,-14.240892693
1260,352.39445181,-20.9444444444,46.8371806723,-70.3427672343,344.557700945,-16.1894669849
1261,357.537308952,-20.9444444444,53.4953797954,-74.7173340595,349.133154258,-18.1813569349
1262,2.78080939915,-25.8055555556,39.0000773618,-80.8838548186,351.574522051,-24.6329235734
1263,8.07492704621,-25.8055555556,49.0170627311,-85.5177171346,356.326155183,-26.7268490653
1264,13.3690446933,-25.8055555556,142.073835059,-88.6008600392,1.16019025903,-28.8319604016
1265,18.6631623403,-25.8055555556,199.954751409,-84.639482266,6.09513565195,-30.9333277365
1266,23.9572799874,-25.8055555556,207.851221394,-79.9811203967,11.1506191769,-33.0150855387
1267,29.2513976344,-25.8055555556,211.489454237,-75.2771230019,16.3470773912,-35.0602883357
1268,34.5455152815,-25.8055555556,213.960294647,-70.5658003728,21.7052627885,-37.050776192
1269,39.8396329286,-25.8055555556,215.958476465,-65.8573624486,27.2455022147,-38.9670716951
1270,45.1337505756,-25.8055555556,217.728673528,-61.1568983307,32.9866367861,-40.7883394289
1271,50.4278682227,-25.8055555556,219.381024973,-56.4680860586,38.9445864176,-42.4924493211
1272,55.7219858697,-25.8055555556,220.974134148,-51.7941935953,45.1305228976,-44.0561946285
1273,61.0161035168,-25.8055555556,222.543574154,-47.1384518361,51.5487171723,-45.4557194049
1274,66.3102211639,-25.8055555556,224.113551496,-42.5042387348,58.1942554155,-46.6672025209
1275,71.6043388109,-25.8055555556,225.702330218,-37.8951990817,65.0509814003,-47.667818178
1276,76.898456458,-25.8055555556,227.325026782,-33.3153435938,72.0901728209,-48.4369414843
1277,82.192574105,-25.8055555556,228.995186254,-28.7691458363,79.2705137076,-48.9574958396
1278,87.4866917521,-25.8055555556,230.725751825,-24.2616466633,86.5397925632,-49.2172644146
1279,92.7808093992,-25.8055555556,232.529716004,-19.7985725996,93.8383987395,-49.2099417073
1280,98.0749270462,-25.8055555556,234.420597968,-15.3864734381,101.104188414,-48.9357142252
1281,103.369044693,-25.8055555556,236.412822043,-11.0328840355,108.277845712,-48.401242933
1282,108.66316234,-25.8055555556,238.52203508,-6.74651527115,115.307691913,-47.6190514003
1283,113.957279987,-25.8055555556,240.765377409,-2.53747901789,122.153087708,-46.6064533554
1284,119.251397634,-25.8055555556,243.161704197,1.58244865051,128.786028647,-45.3842332572
1285,124.545515282,-25.8055555556,245.731736312,5.5995234703,135.191031466,-43.975302646
1286,129.839632929,-25.8055555556,248.498098868,9.49768923797,141.363754338,-42.4035062345
1287,135.133750576,-25.8055555556,251.48517916,13.2582019989,147.308914359,-40.6926766498
1288,140.427868223,-25.8055555556,254.718702714,16.8592413446,153.038003129,-38.8659657316
1289,145.72198587,-25.8055555556,258.224888805,20.2755463015,158.567148571,-36.9454302895
1290,151.016103517,-25.8055555556,262.029013215,23.4781403264,163.915309195,-34.951824354
1291,156.310221164,-25.8055555556,266.153195513,26.4342460099,169.102860649,-32.9045430561
1292,161.604338811,-25.8055555556,270.613275387,29.1075312676,174.150555257,-30.8216678005
1293,166.898456458,-25.8055555556,275.41479747,31.4588626385,179.078796292,-28.7200719292
1294,172.192574105,-25.8055555556,280.548433412,33.4477429329,183.907157141,-26.6155564537
1295,177.486691752,-25.8055555556,285.985630314,35.0345437617,188.654079113,-24.5229945455
1296,182.780809399,-25.8055555556,291.675759369,36.1834760006,193.33669214,-22.4564705684
1297,188.074927046,-25.8055555556,297.546255529,36.8659775556,197.97071481,-20.4294045455
1298,193.369044693,-25.8055555556,303.506829508,37.0639167734,202.570401656,-18.454656412
1299,198.66316234,-25.8055555556,309.457666758,36.7718625548,207.148515355,-16.5446066396
1300,203.957279987,-25.8055555556,315.300004357,35.997800646,211.716309369,-14.7112112412
1301,209.251397634,-25.8055555556,320.94643762,34.762086236,216.283512831,-12.9660300934
1302,214.545515282,-25.8055555556,326.328430617,33.0949375245,220.85831442,-11.320228219
1303,219.839632929,-25.8055555556,331.399705641,31.033139955,225.447345913,-9.78455033792
1304,225.133750576,-25.8055555556,336.135699386,28.6166998918,230.055669251,-8.36926975282
1305,230.427868223,-25.8055555556,340.530306905,25.8860004145,234.686773296,-7.08411356463
1306,235.72198587,-25.8055555556,344.591400947,22.879724097,239.342588057,-5.93816732429
